,CUSTOMER,cluster,Invoice_date,PROVINCE,CUSTYP,TYPDES,ITEM,QTY,price,PERIOD,paytime,sales
8861,1005293,2,2019-01-25,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1062280,1,748.96,1,2019-01-25,748.96
8862,1005293,2,2019-05-05,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1068191,1,1416.95,5,2019-05-05,1416.95
8863,1005293,2,2019-07-29,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1070120,2,1124.03,7,2019-07-29,2248.06
8864,1005293,2,2019-07-29,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1073776,2,627.57,7,2019-07-29,1255.14
8865,1005293,2,2019-05-16,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1085665,2,989.52,5,2019-05-16,1979.04
8866,1005293,2,2019-01-16,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1085665,1,1020.52,1,2019-01-16,1020.52
8867,1005293,2,2019-01-16,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1085666,1,1123.96,1,2019-01-16,1123.96
8868,1005293,2,2019-05-16,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1085666,2,1085.98,5,2019-05-16,2171.96
8869,1005293,2,2019-05-16,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1085669,3,1520.49,5,2019-05-16,4561.47
8870,1005293,2,2019-04-09,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1085669,1,1520.49,4,2019-04-09,1520.49
8871,1005293,2,2019-04-04,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1085670,3,1713.41,4,2019-04-04,5140.2300000000005
8872,1005293,2,2019-04-04,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1085670,1,1713.41,4,2019-04-04,1713.41
8873,1005293,2,2019-07-12,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1085671,4,1524.91,7,2019-07-12,6099.64
8874,1005293,2,2019-07-12,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1085672,3,1740.84,7,2019-07-12,5222.5199999999995
8875,1005293,2,2019-07-12,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1085672,1,1740.84,7,2019-07-12,1740.84
8876,1005293,2,2019-04-04,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1085899,1,1115.18,4,2019-04-04,1115.18
8877,1005293,2,2019-10-24,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1086118,1,1920.49,10,2019-10-24,1920.49
8878,1005293,2,2019-10-24,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1086119,1,2569.16,10,2019-10-24,2569.16
8879,1005293,2,2019-01-09,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1099029,1,5143.79,1,2019-01-09,5143.79
8880,1005293,2,2019-09-18,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1200566,3,2571.81,9,2019-09-18,7715.43
8881,1005293,2,2019-09-18,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1200583,3,3765.62,9,2019-09-18,11296.86
8882,1005293,2,2019-08-20,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1213767,1,3039.96,8,2019-08-20,3039.96
8883,1005293,2,2019-08-20,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1213768,1,3441.73,8,2019-08-20,3441.73
8884,1005293,2,2019-01-14,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1220064,1,3806.72,1,2019-01-14,3806.72
8885,1005293,2,2019-01-14,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1220065,1,4155.86,1,2019-01-14,4155.86
8886,1005293,2,2019-09-26,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1221407,2,2624.03,9,2019-09-26,5248.06
8887,1005293,2,2019-09-26,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1221408,2,3313.41,9,2019-09-26,6626.82
8888,1005293,2,2019-12-10,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",2020214,1,618.72,12,2019-12-10,618.72
8889,1005293,2,2019-01-14,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",2024263,1,826.55,1,2019-01-14,826.55
8890,1005293,2,2019-09-18,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",2045401,3,670.93,9,2019-09-18,2012.79
8891,1005293,2,2019-09-18,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",2046045,6,1755.0,9,2019-09-18,10530.0
8892,1005293,2,2019-04-03,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",2046196,2,1782.59,4,2019-04-03,3565.18
8893,1005293,2,2019-09-26,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",2067169,2,668.28,9,2019-09-26,1336.56
8894,1005293,2,2019-08-20,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",2067169,1,668.27,8,2019-08-20,668.27
8895,1005293,2,2019-10-24,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",2067169,1,668.27,10,2019-10-24,668.27
8896,1005293,2,2019-09-18,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",4031608,6,600.13,9,2019-09-18,3600.7799999999997
8897,1005293,2,2019-07-15,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",5309313,10,584.2,7,2019-07-15,5842.0
8898,1005293,2,2019-03-20,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",5309313,6,584.31,3,2019-03-20,3505.8599999999997
8899,1005293,2,2019-07-15,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",5309313,4,584.31,7,2019-07-15,2337.24
8900,1005293,2,2019-09-18,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",5309516,24,583.32,9,2019-09-18,13999.68
8901,1005293,2,2019-06-06,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",5311686,1,578.89,6,2019-06-06,578.89
8902,1005293,2,2019-09-18,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",6025470,3,1278.89,9,2019-09-18,3836.67
8903,1005293,2,2019-06-06,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,6,656.77,6,2019-06-06,3940.62
8904,1005293,2,2019-07-15,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",6025670,5,1160.31,7,2019-07-15,5801.549999999999
8905,1005301,2,2019-12-11,JS,10,OEM,1068191,1,1502.79,12,2019-12-11,1502.79
8906,1005321,1,2019-02-15,HEB,30,"System integrator / EPC (Engineering, Procurement, Construct",1047533,2,4795.52,2,2019-02-15,9591.04
8907,1005321,1,2019-02-15,HEB,30,"System integrator / EPC (Engineering, Procurement, Construct",1047533,2,4795.52,2,2019-02-15,9591.04
8908,1005321,1,2019-05-22,HEB,30,"System integrator / EPC (Engineering, Procurement, Construct",1060058,8,716.06,5,2019-05-22,5728.48
8909,1005325,1,2019-01-04,HUB,10,OEM,1212051,1,3811.9,1,2019-01-04,3811.9
8910,1005325,1,2019-01-04,HUB,10,OEM,1212052,1,4580.86,1,2019-01-04,4580.86
8911,1005325,1,2019-01-04,HUB,10,OEM,2067169,1,655.86,1,2019-01-04,655.86
8912,1005331,1,2019-02-19,SC,30,"System integrator / EPC (Engineering, Procurement, Construct",5311837,2,564.48,2,2019-02-19,1128.96
8913,1005332,2,2019-05-22,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1059966,5,670.04,5,2019-05-22,3350.2
8914,1005332,2,2019-01-04,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1059966,3,675.69,1,2019-01-04,2027.0700000000002
8915,1005332,2,2019-01-16,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1061176,1,1042.07,1,2019-01-16,1042.07
8916,1005332,2,2019-01-16,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1061177,1,1327.41,1,2019-01-16,1327.41
8917,1005332,2,2019-01-16,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1061178,1,773.1,1,2019-01-16,773.1
8918,1005332,2,2019-01-16,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1061179,1,798.1,1,2019-01-16,798.1
8919,1005332,2,2019-09-06,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1062280,1,748.8,9,2019-09-06,748.8
8920,1005332,2,2019-09-19,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1062280,1,748.8,9,2019-09-19,748.8
8921,1005332,2,2019-05-22,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1085899,30,1002.79,5,2019-05-22,30083.699999999997
8922,1005332,2,2019-04-11,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5330389,14,572.7,4,2019-04-11,8017.800000000001
8923,1005334,2,2019-08-16,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1060059,1,724.03,8,2019-08-16,724.03
8924,1005361,2,2019-09-05,JS,44,Reseller (FA/LA),1061172,1,1022.26,9,2019-09-05,1022.26
8925,1005361,2,2019-09-05,JS,44,Reseller (FA/LA),1061173,1,1273.58,9,2019-09-05,1273.58
8926,1005361,2,2019-09-05,JS,44,Reseller (FA/LA),1085899,1,1059.42,9,2019-09-05,1059.42
8927,1005363,0,2019-11-21,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1019152,2,6964.74,11,2019-11-21,13929.48
8928,1005363,0,2019-11-21,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1019153,2,8388.63,11,2019-11-21,16777.26
8929,1005363,0,2019-11-26,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1019198,3,5040.84,11,2019-11-26,15122.52
8930,1005363,0,2019-11-26,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1019199,3,6038.19,11,2019-11-26,18114.57
8931,1005363,0,2019-11-26,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1019204,1,6159.42,11,2019-11-26,6159.42
8932,1005363,0,2019-11-26,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1019294,1,5064.73,11,2019-11-26,5064.73
8933,1005363,0,2019-05-15,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1019294,1,5386.03,5,2019-05-15,5386.03
8934,1005363,0,2019-11-26,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1019295,1,6116.06,11,2019-11-26,6116.06
8935,1005363,0,2019-05-15,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1019295,1,6513.62,5,2019-05-15,6513.62
8936,1005363,0,2019-11-26,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1019366,1,8547.92,11,2019-11-26,8547.92
8937,1005363,0,2019-02-27,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1024101,2,18380.86,2,2019-02-27,36761.72
8938,1005363,0,2019-08-27,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1024101,1,18380.66,8,2019-08-27,18380.66
8939,1005363,0,2019-08-13,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1024445,1,21199.25,8,2019-08-13,21199.25
8940,1005363,0,2019-11-27,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1024445,4,18102.79,11,2019-11-27,72411.16
8941,1005363,0,2019-12-02,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1027375,2,9581.55,12,2019-12-02,19163.1
8942,1005363,0,2019-04-23,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1027376,1,11789.51,4,2019-04-23,11789.51
8943,1005363,0,2019-05-23,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1029489,4,15796.59,5,2019-05-23,63186.36
8944,1005363,0,2019-08-09,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1029490,2,16333.76,8,2019-08-09,32667.52
8945,1005363,0,2019-06-18,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1044627,2,2485.98,6,2019-06-18,4971.96
8946,1005363,0,2019-06-18,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1044680,4,2104.56,6,2019-06-18,8418.24
8947,1005363,0,2019-06-18,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1047717,2,780.67,6,2019-06-18,1561.34
8948,1005363,0,2019-08-13,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1056983,1,15289.51,8,2019-08-13,15289.51
8949,1005363,0,2019-04-19,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1056983,1,15909.87,4,2019-04-19,15909.87
8950,1005363,0,2019-06-18,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1059860,2,2329.34,6,2019-06-18,4658.68
8951,1005363,0,2019-11-13,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1059966,1,702.79,11,2019-11-13,702.79
8952,1005363,0,2019-11-26,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1059966,2,702.79,11,2019-11-26,1405.58
8953,1005363,0,2019-12-13,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1059966,2,675.36,12,2019-12-13,1350.72
8954,1005363,0,2019-11-14,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1059966,1,702.79,11,2019-11-14,702.79
8955,1005363,0,2019-02-02,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1062267,3,1029.14,2,2019-02-02,3087.42
8956,1005363,0,2019-12-11,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1067915,1,15167.39,12,2019-12-11,15167.39
8957,1005363,0,2019-07-18,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1076397,12,15747.04,7,2019-07-18,188964.48
8958,1005363,0,2019-05-13,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1084584,1,33298.36,5,2019-05-13,33298.36
8959,1005363,0,2019-01-15,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1100517,1,132976.9,1,2019-01-15,132976.9
8960,1005363,0,2019-11-06,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1104676,9,2200.13,11,2019-11-06,19801.170000000002
8961,1005363,0,2019-03-08,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212017,1,1293.79,3,2019-03-08,1293.79
8962,1005363,0,2019-03-08,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212019,1,1601.55,3,2019-03-08,1601.55
8963,1005363,0,2019-08-09,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212024,2,2439.96,8,2019-08-09,4879.92
8964,1005363,0,2019-11-18,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212024,1,3205.44,11,2019-11-18,3205.44
8965,1005363,0,2019-08-09,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212025,2,2953.23,8,2019-08-09,5906.46
8966,1005363,0,2019-11-06,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212035,1,5618.72,11,2019-11-06,5618.72
8967,1005363,0,2019-07-19,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212035,1,4019.6,7,2019-07-19,4019.6
8968,1005363,0,2019-11-06,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212036,1,6203.67,11,2019-11-06,6203.67
8969,1005363,0,2019-07-19,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212036,1,4419.6,7,2019-07-19,4419.6
8970,1005363,0,2019-07-18,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212037,12,4633.76,7,2019-07-18,55605.12
8971,1005363,0,2019-07-18,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212038,12,5064.73,7,2019-07-18,60776.759999999995
8972,1005363,0,2019-08-02,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212047,2,2037.3,8,2019-08-02,4074.6
8973,1005363,0,2019-08-02,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212048,2,2530.22,8,2019-08-02,5060.44
8974,1005363,0,2019-05-23,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212049,1,2003.67,5,2019-05-23,2003.67
8975,1005363,0,2019-01-21,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212049,1,1669.65,1,2019-01-21,1669.65
8976,1005363,0,2019-03-08,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212049,28,1669.66,3,2019-03-08,46750.48
8977,1005363,0,2019-05-23,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212050,1,2404.56,5,2019-05-23,2404.56
8978,1005363,0,2019-01-21,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212050,1,1977.41,1,2019-01-21,1977.41
8979,1005363,0,2019-03-08,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212050,28,1977.41,3,2019-03-08,55367.48
8980,1005363,0,2019-01-21,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212051,6,1857.59,1,2019-01-21,11145.539999999999
8981,1005363,0,2019-07-10,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212051,2,2248.81,7,2019-07-10,4497.62
8982,1005363,0,2019-05-23,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212051,26,2248.81,5,2019-05-23,58469.06
8983,1005363,0,2019-05-23,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212052,26,2647.92,5,2019-05-23,68845.92
8984,1005363,0,2019-01-21,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212052,6,2165.35,1,2019-01-21,12992.099999999999
8985,1005363,0,2019-07-10,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212052,2,2647.92,7,2019-07-10,5295.84
8986,1005363,0,2019-01-21,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212053,1,2045.52,1,2019-01-21,2045.52
8987,1005363,0,2019-07-10,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212053,11,2493.05,7,2019-07-10,27423.550000000003
8988,1005363,0,2019-07-19,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212053,19,2493.05,7,2019-07-19,47367.950000000004
8989,1005363,0,2019-07-10,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212054,7,2737.3,7,2019-07-10,19161.100000000002
8990,1005363,0,2019-04-04,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212054,1,4332.58,4,2019-04-04,4332.58
8991,1005363,0,2019-05-23,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212054,2,2737.3,5,2019-05-23,5474.6
8992,1005363,0,2019-07-10,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212055,7,3138.19,7,2019-07-10,21967.33
8993,1005363,0,2019-04-04,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212055,1,5024.83,4,2019-04-04,5024.83
8994,1005363,0,2019-05-23,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212055,2,3137.3,5,2019-05-23,6274.6
8995,1005363,0,2019-08-13,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212056,3,3541.73,8,2019-08-13,10625.19
8996,1005363,0,2019-05-23,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212056,29,2981.55,5,2019-05-23,86464.95000000001
8997,1005363,0,2019-01-21,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212056,1,2422.24,1,2019-01-21,2422.24
8998,1005363,0,2019-05-23,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212057,29,3382.43,5,2019-05-23,98090.47
8999,1005363,0,2019-08-13,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212057,3,4034.65,8,2019-08-13,12103.95
9000,1005363,0,2019-01-21,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212057,1,2730.0,1,2019-01-21,2730.0
9001,1005363,0,2019-01-21,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212058,1,2610.17,1,2019-01-21,2610.17
9002,1005363,0,2019-01-21,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212059,1,2917.93,1,2019-01-21,2917.93
9003,1005363,0,2019-07-10,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212062,2,3715.18,7,2019-07-10,7430.36
9004,1005363,0,2019-07-12,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212062,11,3715.18,7,2019-07-12,40866.979999999996
9005,1005363,0,2019-07-10,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212063,2,4115.18,7,2019-07-10,8230.36
9006,1005363,0,2019-07-12,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212063,11,4115.18,7,2019-07-12,45266.98
9007,1005363,0,2019-01-21,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212064,10,3173.97,1,2019-01-21,31739.699999999997
9008,1005363,0,2019-08-13,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212064,3,4745.27,8,2019-08-13,14235.810000000001
9009,1005363,0,2019-08-13,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212065,3,5238.19,8,2019-08-13,15714.57
9010,1005363,0,2019-01-21,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212065,10,3481.72,1,2019-01-21,34817.2
9011,1005363,0,2019-01-09,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212065,1,6848.1,1,2019-01-09,6848.1
9012,1005363,0,2019-01-21,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212071,1,2353.28,1,2019-01-21,2353.28
9013,1005363,0,2019-07-19,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212071,19,2893.05,7,2019-07-19,54967.950000000004
9014,1005363,0,2019-07-10,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1212071,11,2893.05,7,2019-07-10,31823.550000000003
9015,1005363,0,2019-06-11,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1213718,1,1962.96,6,2019-06-11,1962.96
9016,1005363,0,2019-06-11,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1213743,1,2415.18,6,2019-06-11,2415.18
9017,1005363,0,2019-05-27,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1213757,5,1894.82,5,2019-05-27,9474.1
9018,1005363,0,2019-05-27,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1213758,5,2327.57,5,2019-05-27,11637.85
